eval,key,objective,RMSE,diff_mean,mean_error,diff_std,pearson_r,slope,slope_error,intercept,elapsed_s,D_H,D_C,D_N,D_O,Q_H,Q_C,Q_N,Q_O,error
31,51552c500d8e,15.39211965124354,2.7500760360596104,-1.6911848443064041,1.6911848443064041,2.1854732815597835,0.9199621930091566,1.691295249000763,0.6912952490007629,-0.1487676912345888,0.5702803134918213,1.0602192359598688,2.3779295585010916,0.7535141812040848,2.298831074526687,0.6784456748636178,3.0458278988238323,4.641687351877168,3.6208117888134677,
32,e5f1829284ec,12.25455070442527,2.1349618104086225,-1.5425575253057822,1.5425575253057822,1.4874873100649604,0.9632792195455423,1.5293918054364128,0.5293918054364128,-0.36137914663030674,0.5733826160430908,1.672258159952079,1.5100242234713865,0.4460547561354078,1.6779681463505374,1.8337851249312291,1.7533601682317417,3.5366342418383994,4.950304964108026,
33,f8dd9a7669bf,12.568491533260449,2.097148050069739,-0.9569555030108405,0.9569555030108405,1.8806053592192957,0.9330061313535754,1.5985707102459907,0.5985707102459907,0.378574767368288,0.5720620155334473,1.1839051936546547,1.2361165369798994,1.224868316746624,2.4789511985231805,1.286851003351058,2.755591389256328,0.516867432473255,2.044470681404747,
34,396e6990a470,3.662563496767614,1.021252290770672,-0.8426879141731665,0.8426879141731665,0.581406777864629,0.9726669777437419,1.0716310797900999,0.07163107979009986,-0.6828647325138011,0.5626513957977295,2.107687259775431,0.9759910179564621,0.23645083825522217,0.24609194755849795,1.8151107728312381,2.7135341503699104,4.210845148443212,4.828952643164357,
35,5d3d811f42ef,6.992683508747602,1.334123417252165,-0.6162514776558997,0.6162514776558997,1.1924748527785372,0.9501070283046832,1.3271901913035498,0.32719019130354976,0.11377489546457606,0.5567834377288818,1.0965804987491699,0.8371469327729354,1.7203702088614312,0.7477965749146258,3.565131139387294,1.2605430234973665,1.9404683941991256,2.5573431836256013,
36,1a05e6957443,18.05609501753353,2.86442846396996,-1.7152511397868442,1.7152511397868442,2.3119464098290803,0.943093125225108,1.8350885936856611,0.8350885936856611,0.1479975561896017,0.5674169063568115,0.5587451005762473,1.1772187957375806,1.5079609811730124,1.97129616090612,3.1385552999041897,1.6303464999885011,3.627076679943172,2.9188144763629875,
37,42308b6f2433,12.045344037359154,2.102627322484892,-1.3480531662905213,1.3480531662905213,1.6261852921283662,0.9488446416871629,1.5385498016711392,0.5385498016711392,-0.14644147710028804,0.5653095245361328,1.5059040324013127,1.7466101380365997,0.48523651444835003,2.0564962942305547,0.48400250935188804,2.150642501032405,2.3178059953326695,4.698838495555469,
38,b8cdecca5811,5.4263154481867435,0.9360633342328418,0.2978124345685207,0.2978124345685207,0.8943306747248706,0.9208521247474594,0.7353028928931598,0.26469710710684025,-0.29277944199973377,0.5683579444885254,1.7247520651472892,1.1340335642678663,0.06209061038736241,0.6268294338513598,2.3009957330432567,4.950531458351622,1.8432354838313938,0.8150102160431312,
39,187d0bd16216,6.583960091000925,1.5435402220438712,-0.5237895312180331,0.5237895312180331,1.463250135419257,0.9116927890492121,1.3120850962144588,0.3120850962144588,0.17253437136200198,0.5733859539031982,0.28922862953254125,2.437063455565476,1.0549805939017727,1.5989155505023165,2.563211276793586,0.598909810877684,1.4058988866264481,3.087168468616769,
40,464c75f373db,2.8544501815809387,1.1114770619150254,-0.5136740505005835,0.5136740505005835,0.9933278575494566,0.9275073878434065,1.099072061609273,0.09907206160927307,-0.2926245822202631,0.5704162120819092,2.4430612610628506,0.7328106940111747,0.02577680159018625,1.7516857810880846,3.8149517977396408,4.482842773259751,2.1330621316622964,1.839882938234914,
41,78aa165e5636,22.318166222683796,3.4854446622256683,-1.556885827564377,1.556885827564377,3.1426700825811222,0.907986124192211,2.071585563385177,1.071585563385177,0.8340346312967529,0.5711441040039062,0.9576049934136273,2.325450950924732,2.4840749290205855,2.1460682607885317,2.7038026702642495,3.940546693286567,4.256293182187137,1.7841706307058514,
42,df1ff87dad2c,11.013871818364596,1.903625317000246,-1.2177475136480953,1.2177475136480953,1.4745614927323043,0.9560230079847107,1.4939099824852398,0.49390998248523976,-0.11573613694645396,0.5720911026000977,0.1409022146017067,1.9665913243954063,1.3695012582979014,0.9438316116900992,1.6869583240273363,4.896023481447848,3.4406071662202757,4.567829500075059,
43,25aaf2d79ef2,8.067996577298207,1.6000735198965899,-0.6372895591557229,0.6372895591557229,1.4791061682558957,0.9275579547223242,1.3827347680050548,0.3827347680050548,0.2166678087001453,0.564802885055542,1.3640542590361089,1.030789706404938,1.4198923150803309,1.5584013102010144,0.8528324455432181,0.5283758175968836,1.7507092676239286,1.1137642605764806,
44,824e877c0991,16.388270080377765,2.5334960637754698,-1.1633670135874432,1.1633670135874432,2.268109989947777,0.935249107235533,1.7856854193863967,0.7856854193863967,0.5896533775286313,0.569378137588501,2.0667713416146714,1.5262449965720781,1.8513377399834197,2.132765525508276,1.9901130004548193,3.983136489209195,0.6070554472559095,2.9432926664128014,
45,50a251763982,3.3514985932432046,0.9722559416372638,-0.7347666028213249,0.7347666028213249,0.6416650411573197,0.9676069668781883,1.0805361945116252,0.08053619451162519,-0.5550743395844328,0.5773797035217285,0.4759467050893931,0.5004223794902435,0.3874594552326269,0.9922608051088139,3.406689980002805,3.611231143125138,4.624017621011455,1.445335449448607,
46,d4719e436340,3.3205548072624764,0.5067315414501893,-0.1507867494748638,0.1507867494748638,0.4875418849540939,0.9839856515545312,0.8367341284364762,0.1632658715635238,-0.515065371633487,0.5636188983917236,0.6404234816060433,0.04397678172380126,0.7989870295244397,0.09610566160396483,0.9363137929990168,2.635062248447937,4.066570729184068,0.5738016710775153,
47,2216e0c8f01e,2.041031613655106,0.5226689688837497,-0.38972133659580194,0.38972133659580194,0.3509920873471309,0.9879678579299868,0.9341272718651475,0.06587272813485245,-0.5366964907599552,0.5666332244873047,0.024435952567119612,0.5333535414773127,0.6176413371271181,0.0015027891236982782,3.2424327926177274,1.1642682215484186,3.3757554329806494,3.3546385733947743,
48,c8f2e024b60a,2.036748608353115,0.6773082059201745,-0.1412483814960453,0.1412483814960453,0.6675713273518858,0.9523525237445221,0.9021592210626838,0.09784077893731624,-0.35955061331517096,0.5690872669219971,1.3321482262128197,1.861889472134473,0.5395702701001701,0.2707072936172985,1.0636468856241588,2.204865166882402,3.1022272936230033,3.201996598608349,
